FL_Test | INFO flwr 2024-03-16 00:50:34,833 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=5, round_timeout=None)
FL_Test | DEBUG flwr 2024-03-21 22:03:35,429 | server.py:187 | evaluate_round 10 received 23 results and 0 failures
FL_Test | INFO flwr 2024-03-21 22:03:35,430 | server.py:153 | FL finished in 40.7454877999844
FL_Test | INFO flwr 2024-03-21 22:03:35,430 | app.py:226 | app_fit: losses_distributed [(1, 17.82780593374501), (2, 17.82780593374501), (3, 17.82780593374501), (4, 17.849905511607293), (5, 17.849905511607293), (6, 17.849905511607293), (7, 17.849905511607293), (8, 17.849905511607293), (9, 17.849905511607293), (10, 17.849905511607293)]
FL_Test | INFO flwr 2024-03-21 22:03:35,430 | app.py:227 | app_fit: metrics_distributed_fit {'Accuracy': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'Precision': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'Recall': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'F1_Score': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)]}
FL_Test | INFO flwr 2024-03-21 22:03:35,430 | app.py:228 | app_fit: metrics_distributed {'Accuracy': [(1, 0.505383), (2, 0.505383), (3, 0.505383), (4, 0.50477), (5, 0.50477), (6, 0.50477), (7, 0.50477), (8, 0.50477), (9, 0.50477), (10, 0.50477)], 'Precision': [(1, 0.048228), (2, 0.048228), (3, 0.048228), (4, 0.048195), (5, 0.048195), (6, 0.048195), (7, 0.048195), (8, 0.048195), (9, 0.048195), (10, 0.048195)], 'Recall': [(1, 0.529083), (2, 0.529083), (3, 0.529083), (4, 0.529402), (5, 0.529402), (6, 0.529402), (7, 0.529402), (8, 0.529402), (9, 0.529402), (10, 0.529402)], 'F1_Score': [(1, 0.087537), (2, 0.087537), (3, 0.087537), (4, 0.087489), (5, 0.087489), (6, 0.087489), (7, 0.087489), (8, 0.087489), (9, 0.087489), (10, 0.087489)]}
FL_Test | INFO flwr 2024-03-21 22:03:35,430 | app.py:229 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-03-21 22:03:35,430 | app.py:230 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-03-21 23:33:52,387 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FL_Test | INFO flwr 2024-03-21 23:33:52,407 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-21 23:33:52,407 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-21 23:33:52,407 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-21 23:37:08,474 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-21 23:37:08,479 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-21 23:37:08,483 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-21 23:37:18,980 | server.py:222 | fit_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 23:37:18,996 | server.py:236 | fit_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 23:37:18,998 | server.py:173 | evaluate_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 23:37:19,075 | server.py:187 | evaluate_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 23:37:19,075 | server.py:222 | fit_round 2: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 23:37:19,085 | server.py:236 | fit_round 2 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 23:37:19,088 | server.py:173 | evaluate_round 2: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 23:37:19,160 | server.py:187 | evaluate_round 2 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 23:37:19,160 | server.py:222 | fit_round 3: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 23:37:19,172 | server.py:236 | fit_round 3 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 23:37:19,174 | server.py:173 | evaluate_round 3: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 23:37:19,250 | server.py:187 | evaluate_round 3 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 23:37:19,251 | server.py:222 | fit_round 4: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 23:37:19,263 | server.py:236 | fit_round 4 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 23:37:19,266 | server.py:173 | evaluate_round 4: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 23:37:19,337 | server.py:187 | evaluate_round 4 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 23:37:19,338 | server.py:222 | fit_round 5: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 23:37:19,349 | server.py:236 | fit_round 5 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 23:37:19,351 | server.py:173 | evaluate_round 5: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 23:37:19,421 | server.py:187 | evaluate_round 5 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 23:37:19,421 | server.py:222 | fit_round 6: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 23:37:19,432 | server.py:236 | fit_round 6 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 23:37:19,435 | server.py:173 | evaluate_round 6: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 23:37:19,508 | server.py:187 | evaluate_round 6 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 23:37:19,508 | server.py:222 | fit_round 7: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 23:37:19,522 | server.py:236 | fit_round 7 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 23:37:19,523 | server.py:173 | evaluate_round 7: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 23:37:19,602 | server.py:187 | evaluate_round 7 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 23:37:19,603 | server.py:222 | fit_round 8: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 23:37:19,615 | server.py:236 | fit_round 8 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 23:37:19,616 | server.py:173 | evaluate_round 8: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 23:37:19,691 | server.py:187 | evaluate_round 8 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 23:37:19,691 | server.py:222 | fit_round 9: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 23:37:19,704 | server.py:236 | fit_round 9 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 23:37:19,705 | server.py:173 | evaluate_round 9: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 23:37:19,774 | server.py:187 | evaluate_round 9 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 23:37:19,774 | server.py:222 | fit_round 10: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 23:37:19,787 | server.py:236 | fit_round 10 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 23:37:19,788 | server.py:173 | evaluate_round 10: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 23:37:19,853 | server.py:187 | evaluate_round 10 received 23 results and 0 failures
FL_Test | INFO flwr 2024-03-21 23:37:19,853 | server.py:153 | FL finished in 11.365489299991168
FL_Test | INFO flwr 2024-03-21 23:37:19,854 | app.py:226 | app_fit: losses_distributed [(1, 17.669382425957956), (2, 17.66406755575006), (3, 17.66406755575006), (4, 17.66406755575006), (5, 17.66406755575006), (6, 17.66406755575006), (7, 17.66406755575006), (8, 17.66406755575006), (9, 17.66406755575006), (10, 17.66406755575006)]
FL_Test | INFO flwr 2024-03-21 23:37:19,854 | app.py:227 | app_fit: metrics_distributed_fit {'Accuracy': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'Precision': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'Recall': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'F1_Score': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)]}
FL_Test | INFO flwr 2024-03-21 23:37:19,854 | app.py:228 | app_fit: metrics_distributed {'Accuracy': [(1, 0.509778), (2, 0.509926), (3, 0.509926), (4, 0.509926), (5, 0.509926), (6, 0.509926), (7, 0.509926), (8, 0.509926), (9, 0.509926), (10, 0.509926)], 'Precision': [(1, 0.025819), (2, 0.025787), (3, 0.025787), (4, 0.025787), (5, 0.025787), (6, 0.025787), (7, 0.025787), (8, 0.025787), (9, 0.025787), (10, 0.025787)], 'Recall': [(1, 0.549344), (2, 0.548278), (3, 0.548278), (4, 0.548278), (5, 0.548278), (6, 0.548278), (7, 0.548278), (8, 0.548278), (9, 0.548278), (10, 0.548278)], 'F1_Score': [(1, 0.049054), (2, 0.048992), (3, 0.048992), (4, 0.048992), (5, 0.048992), (6, 0.048992), (7, 0.048992), (8, 0.048992), (9, 0.048992), (10, 0.048992)]}
FL_Test | INFO flwr 2024-03-21 23:37:19,854 | app.py:229 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-03-21 23:37:19,854 | app.py:230 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-03-22 23:08:26,386 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-22 23:08:26,426 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-22 23:08:26,427 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-22 23:08:26,427 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-22 23:15:04,706 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-22 23:15:04,712 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-22 23:15:04,715 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-22 23:16:13,456 | server.py:222 | fit_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-22 23:16:24,212 | server.py:236 | fit_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-22 23:16:24,215 | server.py:173 | evaluate_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-22 23:16:24,254 | server.py:187 | evaluate_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-22 23:16:24,254 | server.py:222 | fit_round 2: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-22 23:16:35,133 | server.py:236 | fit_round 2 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-22 23:16:35,135 | server.py:173 | evaluate_round 2: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-22 23:16:35,181 | server.py:187 | evaluate_round 2 received 24 results and 0 failures
FL_Test | INFO flwr 2024-03-22 23:16:35,181 | server.py:153 | FL finished in 90.46121300000232
FL_Test | INFO flwr 2024-03-22 23:16:35,181 | app.py:226 | app_fit: losses_distributed [(1, 0.5903478115797043), (2, 0.5595329546680053)]
FL_Test | INFO flwr 2024-03-22 23:16:35,181 | app.py:227 | app_fit: metrics_distributed_fit {'Accuracy': [(1, 0.0), (2, 0.0)], 'Precision': [(1, 0.0), (2, 0.0)], 'Recall': [(1, 0.0), (2, 0.0)], 'F1_Score': [(1, 0.0), (2, 0.0)]}
FL_Test | INFO flwr 2024-03-22 23:16:35,181 | app.py:228 | app_fit: metrics_distributed {'Accuracy': [(1, 0.983621), (2, 0.984476)], 'Precision': [(1, 0.79212), (2, 0.806162)], 'Recall': [(1, 0.829415), (2, 0.829767)], 'F1_Score': [(1, 0.808577), (2, 0.815953)]}
FL_Test | INFO flwr 2024-03-22 23:16:35,182 | app.py:229 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-03-22 23:16:35,182 | app.py:230 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-03-22 23:32:34,098 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-22 23:32:34,113 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-22 23:32:34,113 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-22 23:32:34,114 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-22 23:41:58,922 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-22 23:41:58,926 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-22 23:41:58,938 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-22 23:42:40,085 | server.py:222 | fit_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-22 23:42:50,160 | server.py:236 | fit_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-22 23:42:50,163 | server.py:173 | evaluate_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-22 23:42:50,214 | server.py:187 | evaluate_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-22 23:42:50,216 | server.py:222 | fit_round 2: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-22 23:42:59,791 | server.py:236 | fit_round 2 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-22 23:42:59,792 | server.py:173 | evaluate_round 2: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-22 23:42:59,846 | server.py:187 | evaluate_round 2 received 23 results and 0 failures
FL_Test | INFO flwr 2024-03-22 23:42:59,846 | server.py:153 | FL finished in 60.90281059994595
FL_Test | INFO flwr 2024-03-22 23:42:59,846 | app.py:226 | app_fit: losses_distributed [(1, 1.2505723657896337), (2, 1.2427725178473021)]
FL_Test | INFO flwr 2024-03-22 23:42:59,846 | app.py:227 | app_fit: metrics_distributed_fit {'Accuracy': [(1, 0.0), (2, 0.0)], 'Precision': [(1, 0.0), (2, 0.0)], 'Recall': [(1, 0.0), (2, 0.0)], 'F1_Score': [(1, 0.0), (2, 0.0)]}
FL_Test | INFO flwr 2024-03-22 23:42:59,846 | app.py:228 | app_fit: metrics_distributed {'Accuracy': [(1, 0.965304), (2, 0.96552)], 'Precision': [(1, 0.616753), (2, 0.618528)], 'Recall': [(1, 0.581499), (2, 0.592339)], 'F1_Score': [(1, 0.587881), (2, 0.593594)]}
FL_Test | INFO flwr 2024-03-22 23:42:59,846 | app.py:229 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-03-22 23:42:59,847 | app.py:230 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-03-23 00:04:02,928 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-23 00:04:02,935 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-23 00:04:02,935 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-23 00:04:02,935 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-23 00:13:33,479 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-23 00:13:33,496 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-23 00:13:33,497 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-23 00:14:26,260 | server.py:222 | fit_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-23 00:14:36,496 | server.py:236 | fit_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-23 00:14:36,497 | server.py:173 | evaluate_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-23 00:14:36,564 | server.py:187 | evaluate_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-23 00:14:36,564 | server.py:222 | fit_round 2: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-23 00:14:36,585 | server.py:236 | fit_round 2 received 0 results and 23 failures
FL_Test | INFO flwr 2024-03-23 00:16:17,292 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-23 00:16:17,323 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-23 00:16:17,324 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-23 00:16:17,324 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-23 00:26:10,379 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-23 00:26:10,384 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-23 00:26:10,394 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-23 00:26:38,318 | server.py:222 | fit_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-23 00:26:47,889 | server.py:236 | fit_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-23 00:26:47,891 | server.py:173 | evaluate_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-23 00:26:47,956 | server.py:187 | evaluate_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-23 00:26:47,956 | server.py:222 | fit_round 2: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-23 00:26:47,976 | server.py:236 | fit_round 2 received 0 results and 23 failures
FL_Test | INFO flwr 2024-03-23 00:30:04,816 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-23 00:30:04,838 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-23 00:30:04,838 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-23 00:30:04,839 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-23 00:39:52,934 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-23 00:39:52,951 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-23 00:39:52,952 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-23 00:40:33,073 | server.py:222 | fit_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-23 00:40:43,208 | server.py:236 | fit_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-23 00:40:43,210 | server.py:173 | evaluate_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-23 00:40:43,260 | server.py:187 | evaluate_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-23 00:40:43,261 | server.py:222 | fit_round 2: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-23 00:40:53,603 | server.py:236 | fit_round 2 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-23 00:40:53,605 | server.py:173 | evaluate_round 2: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-23 00:40:53,668 | server.py:187 | evaluate_round 2 received 23 results and 0 failures
FL_Test | INFO flwr 2024-03-23 00:40:53,668 | server.py:153 | FL finished in 60.715548900014255
FL_Test | INFO flwr 2024-03-23 00:40:53,668 | app.py:226 | app_fit: losses_distributed [(1, 0.959339320239956), (2, 0.9440589667857572)]
FL_Test | INFO flwr 2024-03-23 00:40:53,668 | app.py:227 | app_fit: metrics_distributed_fit {'Accuracy': [(1, 0.0), (2, 0.0)], 'Precision': [(1, 0.0), (2, 0.0)], 'Recall': [(1, 0.0), (2, 0.0)], 'F1_Score': [(1, 0.0), (2, 0.0)]}
